pair_id,example_id,text,is_ai,notes,source_id,source_url,source_title,source_author,license,generation_model,parent_example_id
docs-spark-sql-v3.2.0-014,docs-spark-sql-v3.2.0-014-ai,"First, fashion an RDD of Rows from the original RDD. Next, define the schema as a StructType whose structure accords with those Rows. Finally, apply that schema to the Row RDD, thereby creating the DataFrame through the createDataFrame method furnished by SparkSession.",True,Model-generated semantic rewrite of the paired licensed passage.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-014-human
docs-airflow-dags-2.2.0-019,docs-airflow-dags-2.2.0-019-human,"It's important to be aware of the interaction between trigger rules and skipped tasks, especially tasks that are skipped as part of a branching operation. You almost never want to use all_success or all_failed downstream of a branching operation.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-019,docs-airflow-dags-2.2.0-019-ai,"Take heed of how trigger rules interact with skipped tasks, particularly those bypassed during branching. In practice, one should almost never place either all_success or all_failed downstream of a branching operation; such choices are, as a rule, ill-advised.",True,Model-generated semantic rewrite of the paired licensed passage.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-019-human
docs-sklearn-started-1.0-009,docs-sklearn-started-1.0-009-human,"Both X and y are usually expected to be numpy arrays or equivalent array-like data types, though some estimators work with other formats such as sparse matrices.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,,
docs-sklearn-started-1.0-009,docs-sklearn-started-1.0-009-ai,"You should usually provide both X and y as NumPy arrays, or as equivalent array-like objects, although certain estimators also accept other representations (sparse matrices, for example).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-sklearn-started-1.0-009-human
docs-pytorch-readme-v1.10.0-010,docs-pytorch-readme-v1.10.0-010-human,"NVTX is needed to build Pytorch with CUDA. NVTX is a part of CUDA distributive, where it is called ""Nsight Compute"". To install it onto already installed CUDA run CUDA installation once again and check the corresponding checkbox. Make sure that CUDA with Nsight Compute is installed after Visual Studio.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-010,docs-pytorch-readme-v1.10.0-010-ai,"NVTX is required when building PyTorch with CUDA. It is included in the CUDA distribution under the name “Nsight Compute”; if CUDA is already present, run the CUDA installer again and select the corresponding checkbox (easy to miss, admittedly). Make sure Visual Studio is installed first, and only then install CUDA with Nsight Compute.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-010-human
docs-rails-started-v7.0.0-011,docs-rails-started-v7.0.0-011-human,"A model is a Ruby class that is used to represent data. Additionally, models can interact with the application's database through a feature of Rails called Active Record.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-011,docs-rails-started-v7.0.0-011-ai,"A model is a Ruby class used to represent your data (with the usual class semantics). Through Rails’ Active Record feature, it can also interact directly with the application’s database, representing data in code and persisting it in storage.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-011-human
wiki-organizational-culture-932792416-05,wiki-organizational-culture-932792416-05-human,"According to Kotter and Heskett (1992), organizations with adaptive cultures perform much better than organizations with unadaptive cultures. An adaptive culture translates into organizational success; it is characterized by managers paying close attention to all of their constituencies, especially customers, initiating change when needed, and taking risks. An unadaptive culture can significantly reduce a firm's effectiveness, disabling the firm from pursuing all its competitive/operational options.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-organizational-culture-932792416-05,wiki-organizational-culture-932792416-05-ai,"Kotter and Heskett (1992) found that organizations with adaptive cultures substantially outperform those with unadaptive ones. In an adaptive culture, managers watch every constituency closely—customers especially—make changes when conditions require them, and accept necessary risks (not merely comfortable ones), which supports organizational success. An unadaptive culture, by contrast, can sharply weaken a firm’s effectiveness, leaving it unable to pursue the full range of competitive and operational options available to it.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-organizational-culture-932792416-05-human
docs-fastapi-body-0.70.0-001,docs-fastapi-body-0.70.0-001-human,"Sending a body with a GET request has an undefined behavior in the specifications, nevertheless, it is supported by FastAPI, only for very complex/extreme use cases.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,,
docs-fastapi-body-0.70.0-001,docs-fastapi-body-0.70.0-001-ai,"Although the specifications leave the behavior of a GET request with a body undefined, FastAPI still supports it for your very complex or extreme use cases (and only those cases).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,openai/gpt-5.6-sol,docs-fastapi-body-0.70.0-001-human
docs-airflow-dags-2.2.0-003,docs-airflow-dags-2.2.0-003-human,"In general, if you have a complex set of compiled dependencies and modules, you are likely better off using the Python virtualenv system and installing the necessary packages on your target systems with pip.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-003,docs-airflow-dags-2.2.0-003-ai,"In general, when you are dealing with a complicated mix of compiled dependencies and modules (especially platform-specific ones), you will probably be better served by Python’s virtualenv system, then using pip to install the required packages directly on each target system: isolated environments, explicit installs.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-003-human
docs-airflow-dags-2.2.0-006,docs-airflow-dags-2.2.0-006-human,Additional difficulty is that one DAG could wait for or trigger several runs of the other DAG with different data intervals. The Dag Dependencies view Menu -> Browse -> DAG Dependencies helps visualize dependencies between DAGs. The dependencies are calculated by the scheduler during DAG serialization and the webserver uses them to build the dependency graph.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-006,docs-airflow-dags-2.2.0-006-ai,"A further complication is that one DAG may wait on, or trigger, multiple runs of another DAG using different data intervals. You can inspect this in Menu -> Browse -> DAG Dependencies (the Dag Dependencies view). The scheduler calculates these relationships during DAG serialization, and the webserver then uses the serialized dependency data to construct the dependency graph.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-006-human
docs-dask-ten-minutes-2021.11.0-004,docs-dask-ten-minutes-2021.11.0-004-human,"So far we've been setting up computations and calling compute. In addition to triggering computation, we can inspect the task graph to figure out what's going on.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,,
docs-dask-ten-minutes-2021.11.0-004,docs-dask-ten-minutes-2021.11.0-004-ai,"Up to now, we’ve built computations and invoked `compute`. You can also inspect the task graph—not merely trigger execution—to see what is actually happening, what depends on what, and how the work is arranged (sometimes more usefully than you’d expect).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-dask-ten-minutes-2021.11.0-004-human
docs-dask-ten-minutes-2021.11.0-005,docs-dask-ten-minutes-2021.11.0-005-human,"Dask is lazily evaluated. The result from a computation isn't computed until you ask for it. Instead, a Dask task graph for the computation is produced.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,,
docs-dask-ten-minutes-2021.11.0-005,docs-dask-ten-minutes-2021.11.0-005-ai,"Dask uses lazy evaluation: when you define a computation, its result is not calculated until you explicitly request it. Until then, Dask constructs a task graph representing the work (not the finished value), preserving the computation first and executing it later.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-dask-ten-minutes-2021.11.0-005-human
docs-django-queries-4.0-003,docs-django-queries-4.0-003-human,"If you find yourself needing to write an SQL query that is too complex for Django's database-mapper to handle, you can fall back on writing SQL by hand. Django has a couple of options for writing raw SQL queries; see /topics/db/sql.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-003,docs-django-queries-4.0-003-ai,"If you need an SQL query that Django’s database mapper cannot reasonably express, you can write the SQL manually instead (yes, by hand). Django provides a couple of ways to execute raw SQL queries; see /topics/db/sql for the available options.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-003-human
docs-django-queries-4.0-007,docs-django-queries-4.0-007-human,"Note, however, that the first of these will raise IndexError while the second will raise DoesNotExist if no objects match the given criteria. See ~django.db.models.query.QuerySet.get for more details.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-007,docs-django-queries-4.0-007-ai,"Note, though, that when no objects satisfy the specified criteria, the first form raises IndexError, while the second raises DoesNotExist (a small but important difference). See ~django.db.models.query.QuerySet.get for further details.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-007-human
docs-django-queries-4.0-008,docs-django-queries-4.0-008-human,"Note that there is a difference between using ~django.db.models.query.QuerySet.get, and using ~django.db.models.query.QuerySet.filter with a slice of [0]. If there are no results that match the query, ~django.db.models.query.QuerySet.get will raise a DoesNotExist exception. This exception is an attribute of the model class that the query is being performed on - so in the code above, if there is no Entry object with a primary key of 1, Django will raise Entry.DoesNotExist.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-008,docs-django-queries-4.0-008-ai,"Be aware that ~django.db.models.query.QuerySet.get is not equivalent to ~django.db.models.query.QuerySet.filter followed by a [0] slice. When the query matches nothing, ~django.db.models.query.QuerySet.get raises DoesNotExist (rather than leaving you with an empty result). The exception belongs to the model class being queried, so in the example above, if no Entry has a primary key of 1, Django raises Entry.DoesNotExist—specific to the model, specific to the lookup.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-008-human
docs-django-queries-4.0-014,docs-django-queries-4.0-014-human,"Though this looks like three database hits, in fact it hits the database only once, at the last line (print(q)). In general, the results of a ~django.db.models.query.QuerySet aren't fetched from the database until you ""ask"" for them. When you do, the ~django.db.models.query.QuerySet is evaluated by accessing the database. For more details on exactly when evaluation takes place, see when-querysets-are-evaluated.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-014,docs-django-queries-4.0-014-ai,"Although this appears to make three database queries, it actually accesses the database only once, on the final line (`print(q)`). Generally, a `~django.db.models.query.QuerySet` does not retrieve results until you explicitly “ask” for them. At that point, the `~django.db.models.query.QuerySet` is evaluated by querying the database (not before). For the exact situations that trigger evaluation, see `when-querysets-are-evaluated`.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-014-human
docs-flask-quickstart-2.0.2-013,docs-flask-quickstart-2.0.2-013-human,"For example, here we use the ~flask.Flask.test_request_context method to try out ~flask.url_for. ~flask.Flask.test_request_context tells Flask to behave as though it's handling a request even while we use a Python shell. See context-locals.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
docs-flask-quickstart-2.0.2-013,docs-flask-quickstart-2.0.2-013-ai,"For example, you can use ~flask.Flask.test_request_context to experiment with ~flask.url_for. The ~flask.Flask.test_request_context method makes Flask act as if it is processing an actual request while you work in a Python shell (though no real request exists). See context-locals for the related details.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-flask-quickstart-2.0.2-013-human
docs-flask-quickstart-2.0.2-014,docs-flask-quickstart-2.0.2-014-human,"This launches a very simple builtin server, which is good enough for testing but probably not what you want to use in production. For deployment options see deploying/index.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
docs-flask-quickstart-2.0.2-014,docs-flask-quickstart-2.0.2-014-ai,"This starts a very simple built-in server, suitable for testing (and little else), but probably not the server you should run in production. For available deployment approaches, see `deploying/index`.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-flask-quickstart-2.0.2-014-human
docs-kubernetes-objects-release-1.22-004,docs-kubernetes-objects-release-1.22-004-human,"Almost every Kubernetes object includes two nested object fields that govern the object's configuration: the object spec and the object status. For objects that have a spec, you have to set this when you create the object, providing a description of the characteristics you want the resource to have: its _desired state_.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,kubernetes-objects,https://github.com/kubernetes/website/blob/release-1.22/content/en/docs/concepts/overview/working-with-objects/kubernetes-objects.md,Kubernetes Objects,Kubernetes documentation contributors,Creative Commons Attribution 4.0,,
docs-kubernetes-objects-release-1.22-004,docs-kubernetes-objects-release-1.22-004-ai,"Nearly every Kubernetes object contains two nested object fields that control its configuration: `spec` and `status`. When an object defines a spec, you must supply it while creating that object, describing the characteristics you want the resource to possess (not necessarily what exists yet): its desired state.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,kubernetes-objects,https://github.com/kubernetes/website/blob/release-1.22/content/en/docs/concepts/overview/working-with-objects/kubernetes-objects.md,Kubernetes Objects,Kubernetes documentation contributors,Creative Commons Attribution 4.0,openai/gpt-5.6-sol,docs-kubernetes-objects-release-1.22-004-human
docs-pandas-ten-minutes-v1.3.0-001,docs-pandas-ten-minutes-v1.3.0-001-human,pandas provides various facilities for easily combining together Series and DataFrame objects with various kinds of set logic for the indexes and relational algebra functionality in the case of join / merge-type operations.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pandas-ten-minutes,https://github.com/pandas-dev/pandas/blob/v1.3.0/doc/source/user_guide/10min.rst,10 minutes to pandas,pandas documentation contributors,BSD 3-Clause,,
docs-pandas-ten-minutes-v1.3.0-001,docs-pandas-ten-minutes-v1.3.0-001-ai,"pandas gives you several ways to combine Series and DataFrame objects, using different forms of set logic on their indexes and relational algebra for join- or merge-style operations (the distinction matters, sometimes).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pandas-ten-minutes,https://github.com/pandas-dev/pandas/blob/v1.3.0/doc/source/user_guide/10min.rst,10 minutes to pandas,pandas documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pandas-ten-minutes-v1.3.0-001-human
docs-pytest-started-6.2.5-004,docs-pytest-started-6.2.5-004-human,The first test passed and the second failed. You can easily see the intermediate values in the assertion to help you understand the reason for the failure.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytest-started,https://github.com/pytest-dev/pytest/blob/6.2.5/doc/en/getting-started.rst,Get Started,pytest documentation contributors,MIT,,
docs-pytest-started-6.2.5-004,docs-pytest-started-6.2.5-004-ai,"The first test succeeded, while the second one failed. You can inspect the assertion’s intermediate values (they are shown directly) to understand exactly why the failure occurred.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytest-started,https://github.com/pytest-dev/pytest/blob/6.2.5/doc/en/getting-started.rst,Get Started,pytest documentation contributors,MIT,openai/gpt-5.6-sol,docs-pytest-started-6.2.5-004-human
docs-python-tutorial-v3.10.0-003,docs-python-tutorial-v3.10.0-003-human,"Many of the examples in this manual, even those entered at the interactive prompt, include comments. Comments in Python start with the hash character, #, and extend to the end of the physical line. A comment may appear at the start of a line or following whitespace or code, but not within a string literal. A hash character within a string literal is just a hash character. Since comments are to clarify code and are not interpreted by Python, they may be omitted when typing in examples.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,python-tutorial,https://github.com/python/cpython/blob/v3.10.0/Doc/tutorial/introduction.rst,The Python Tutorial - An Informal Introduction,Python documentation contributors,Python Software Foundation License Version 2,,
docs-python-tutorial-v3.10.0-003,docs-python-tutorial-v3.10.0-003-ai,"Many examples in this manual include comments, including some typed at the interactive prompt. In Python, a comment begins with the hash character, #, and continues through the end of that physical line. It can start a line or follow whitespace or code, but it cannot occur inside a string literal (there, # is simply a hash character). Because Python ignores comments and they exist only to clarify the code, you may leave them out when entering the examples.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,python-tutorial,https://github.com/python/cpython/blob/v3.10.0/Doc/tutorial/introduction.rst,The Python Tutorial - An Informal Introduction,Python documentation contributors,Python Software Foundation License Version 2,openai/gpt-5.6-sol,docs-python-tutorial-v3.10.0-003-human
docs-python-tutorial-v3.10.0-007,docs-python-tutorial-v3.10.0-007-human,"For non-negative indices, the length of a slice is the difference of the indices, if both are within bounds. For example, the length of word[1:3] is 2.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,python-tutorial,https://github.com/python/cpython/blob/v3.10.0/Doc/tutorial/introduction.rst,The Python Tutorial - An Informal Introduction,Python documentation contributors,Python Software Foundation License Version 2,,
docs-python-tutorial-v3.10.0-007,docs-python-tutorial-v3.10.0-007-ai,"For non-negative indices that both fall within bounds, you get the slice length by subtracting the starting index from the ending index (the stop is excluded). Thus, word[1:3] has length 2.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,python-tutorial,https://github.com/python/cpython/blob/v3.10.0/Doc/tutorial/introduction.rst,The Python Tutorial - An Informal Introduction,Python documentation contributors,Python Software Foundation License Version 2,openai/gpt-5.6-sol,docs-python-tutorial-v3.10.0-007-human
docs-pytorch-readme-v1.10.0-002,docs-pytorch-readme-v1.10.0-002-human,"PyTorch is currently maintained by Adam Paszke, Sam Gross, Soumith Chintala and Gregory Chanan with major contributions coming from hundreds of talented individuals in various forms and means. A non-exhaustive but growing list needs to mention: Trevor Killeen, Sasank Chilamkurthy, Sergey Zagoruyko, Adam Lerer, Francisco Massa, Alykhan Tejani, Luca Antiga, Alban Desmaison, Andreas Koepf, James Bradbury, Zeming Lin, Yuandong Tian, Guillaume Lample, Marat Dukhan, Natalia Gimelshein, Christian Sarofeen, Martin Raison, Edward Yang, Zachary Devito.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-002,docs-pytorch-readme-v1.10.0-002-ai,"PyTorch is presently maintained by Adam Paszke, Sam Gross, Soumith Chintala, and Gregory Chanan, with substantial contributions from hundreds of talented people working in many different forms and capacities. You should also recognize this non-exhaustive (and still growing) list: Trevor Killeen, Sasank Chilamkurthy, Sergey Zagoruyko, Adam Lerer, Francisco Massa, Alykhan Tejani, Luca Antiga, Alban Desmaison, Andreas Koepf, James Bradbury, Zeming Lin, Yuandong Tian, Guillaume Lample, Marat Dukhan, Natalia Gimelshein, Christian Sarofeen, Martin Raison, Edward Yang, and Zachary Devito.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-002-human
docs-pytorch-readme-v1.10.0-007,docs-pytorch-readme-v1.10.0-007-human,"If you plan to contribute new features, utility functions, or extensions to the core, please first open an issue and discuss the feature with us. Sending a PR without discussion might end up resulting in a rejected PR because we might be taking the core in a different direction than you might be aware of.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-007,docs-pytorch-readme-v1.10.0-007-ai,"Before contributing new features, helper functions, or core extensions, please open an issue and talk the proposal through with us first (yes, even if the change seems small). A PR submitted without prior discussion may be rejected, since the core could be moving in a direction you are not yet aware of; align first, implement second.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-007-human
docs-pytorch-readme-v1.10.0-013,docs-pytorch-readme-v1.10.0-013-human,"If you are installing from source, you will need Python 3.6.2 or later and a C++14 compiler. Also, we highly recommend installing an Anaconda environment. You will get a high-quality BLAS library (MKL) and you get controlled dependency versions regardless of your Linux distro.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-013,docs-pytorch-readme-v1.10.0-013-ai,"When installing from source, you need Python 3.6.2 or newer plus a compiler with C++14 support. We also strongly recommend using an Anaconda environment: it provides a high-quality BLAS implementation (MKL), and it keeps dependency versions controlled regardless of which Linux distribution you run.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-013-human
docs-rails-started-v7.0.0-012,docs-rails-started-v7.0.0-012-human,"The second validation declares that a body value must also be present. Additionally, it declares that the body value must be at least 10 characters long.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-012,docs-rails-started-v7.0.0-012-ai,"The second validation requires a body value to be present as well. It also checks that the body contains at least 10 characters (not merely a nonempty value): present in form, sufficient in length.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-012-human
docs-requests-quickstart-v2.26.0-005,docs-requests-quickstart-v2.26.0-005-human,"In case the JSON decoding fails, r.json() raises an exception. For example, if the response gets a 204 (No Content), or if the response contains invalid JSON, attempting r.json() raises simplejson.JSONDecodeError if simplejson is installed or raises ValueError: No JSON object could be decoded on Python 2 or json.JSONDecodeError on Python 3.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,,
